id,status,published,last_updated,league_id,competition_name,competition_id,competition_type,match_type,game_type,countdown_cricket,match_date,match_time,ground_name,ground_id,home_team_name,home_team_id,home_club_name,home_club_id,away_team_name,away_team_id,away_club_name,away_club_id,umpire_1_name,umpire_1_id,umpire_2_name,umpire_2_id,umpire_3_name,umpire_3_id,referee_name,referee_id,scorer_1_name,scorer_1_id,scorer_2_name,scorer_2_id,toss_won_by_team_id,toss,batted_first,no_of_overs,balls_per_innings,no_of_innings,result,result_description,result_applied_to,home_confirmed,away_confirmed,result_locked,scorecard_locked,match_notes,points,innings,league_name,starting_runs,dismissal_penalty
6910853,New,Yes,30/06/2025,275,Division 9B,126849,League,Limited Overs,Standard,no,28/06/2025,13:00,Ardington,,3rd XI,345111,East & West Hendred CC,2436,2nd XI,378560,Harwell International CC,3220,,,,,,,,,,,,,345111,East & West Hendred CC - 3rd XI won the toss and elected to field,378560,40,,1,D,Harwell International CC - 2nd XI - Winning Draw,378560,true,false,true,false,"<b>Harwell International CC 2nd XI Innings</b><br/>
15.2 1st Wicket: 50 runs in 91 balls, 65 minutes, Thomas Forrest 10 (46), Matt Davies 23 (45), 17 extras<br/>15.2 Harwell International CC 2nd XI: 50 runs in 15.1 overs, 65 minutes, 17 extras<br/>21.5 Harwell International CC 2nd XI: 100 runs in 21.4 overs, 97 minutes, 26 extras<br/>23.3 Matt Davies: 50 runs in 79 balls, 105 minutes (9x4)<br/>29.1 2nd Wicket: 50 runs in 55 balls, 35 minutes, Matt Davies 24 (26), Paul Eccleston 24 (29), 3 extras<br/>29.6 Harwell International CC 2nd XI: 150 runs in 30.0 overs, 131 minutes, 28 extras<br/>35.6 Matt Davies: 100 runs in 114 balls, 160 minutes (18x4)<br/>38.5 Harwell International CC 2nd XI: 200 runs in 38.5 overs, 170 minutes, 35 extras
<br/>
<br/>
<b>East & West Hendred CC 3rd XI Innings</b><br/>
13.6 1st Wicket: 50 runs in 87 balls, 49 minutes, Tom Atkins 22 (49), Joe Shuff 17 (38), 11 extras<br/>13.6 East & West Hendred CC 3rd XI: 50 runs in 14.0 overs, 49 minutes, 11 extras<br/>22.2 Tom Atkins: 50 runs in 72 balls, 82 minutes (9x4)<br/>23.6 2nd Wicket: 50 runs in 58 balls, 35 minutes, Tom Atkins 33 (27), G Street 15 (31), 5 extras<br/>23.6 East & West Hendred CC 3rd XI: 100 runs in 24.0 overs, 88 minutes, 16 extras<br/>29.4 2nd Wicket: 100 runs in 92 balls, 56 minutes, Tom Atkins 62 (48), G Street 29 (44), 9 extras<br/>29.4 East & West Hendred CC 3rd XI: 150 runs in 29.4 overs, 109 minutes, 20 extras<br/>31.6 Tom Atkins: 100 runs in 108 balls, 120 minutes (19x4)
<br/>
",,,Cherwell League,NA,NA
6910133,New,Yes,28/06/2025,275,Division 6C,126840,League,Limited Overs,Standard,no,28/06/2025,13:00,Harwell,11535,1st XI,284082,Harwell International CC,3220,2nd XI,49117,Bledlow Ridge CC,7799,Ian Murdoch,4586366,,,,,,,,,,,284082,Harwell International CC - 1st XI won the toss and elected to bat,284082,45,,1,W,Harwell International CC - 1st XI - Won,284082,false,false,true,false,"<b>Harwell International CC 1st XI Innings</b><br/>
15.4 Harwell International CC 1st XI: 50 runs in 15.4 overs, 61 minutes, 14 extras<br/>25.2 Harwell International CC 1st XI: 100 runs in 25.2 overs, 94 minutes, 15 extras<br/>32.1 Max Schofield: 50 runs in 50 balls, 70 minutes (7x4)<br/>32.6 James Dow: 5 wickets (12-4-37-5)<br/>35.3 Harwell International CC 1st XI: 150 runs in 35.3 overs, 139 minutes, 17 extras<br/>46.2 Harwell International CC 1st XI: 200 runs in 46.1 overs, 183 minutes, 22 extras
<br/>
<br/>
<b>Bledlow Ridge CC 2nd XI Innings</b><br/>
9.1 Bledlow Ridge CC 2nd XI: 50 runs in 9.1 overs, 42 minutes, 7 extras<br/>28.5 Bledlow Ridge CC 2nd XI: 100 runs in 28.4 overs, 120 minutes, 21 extras<br/>36.3 Max Schofield: 5 wickets (10.3-1-51-5)
<br/>
",,,Cherwell League,NA,NA
7069678,New,Yes,29/06/2025,,,,Friendly,Limited Overs,Standard,no,29/06/2025,00:00,Harwell,11535,Friendly XI,15138,Harwell International CC,3220,Sunday 1st XI,203446,Hampstead Norreys CC,14194,,,,,,,,,,,,,203446,Hampstead Norreys CC - Sunday 1st XI won the toss and elected to bat,203446,,,1,T,Tied,,false,false,false,false,"<b>Hampstead Norreys CC Sunday 1st XI Innings</b><br/>
7.2 1st Wicket: 50 runs in 44 balls, 42 minutes, Simranjeet Singh 26 (24), Aadeesh Jain 22 (20), 2 extras<br/>7.2 Hampstead Norreys CC Sunday 1st XI: 50 runs in 7.2 overs, 42 minutes, 2 extras<br/>15.4 Hampstead Norreys CC Sunday 1st XI: 100 runs in 15.3 overs, 81 minutes, 9 extras<br/>18.1 Aadeesh Jain: 50 runs in 49 balls, 91 minutes (9x4)<br/>22.7 Hampstead Norreys CC Sunday 1st XI: 150 runs in 23.0 overs, 110 minutes, 14 extras<br/>28.3 3rd Wicket: 50 runs in 52 balls, 33 minutes, Ramesh Radharapu 27 (25), Rasib Riffat 22 (27), 1 extra<br/>30.1 Ramesh Radharapu: 50 runs in 48 balls, 68 minutes (8x4)<br/>32.4 Hampstead Norreys CC Sunday 1st XI: 200 runs in 32.4 overs, 148 minutes, 15 extras
<br/>
<br/>
<b>Harwell International CC Friendly XI Innings</b><br/>
5.4 Harwell International CC Friendly XI: 50 runs in 5.4 overs, 27 minutes, 2 extras<br/>17.1 Harwell International CC Friendly XI: 100 runs in 17.1 overs, 79 minutes, 5 extras<br/>19.5 4th Wicket: 50 runs in 23 balls, 16 minutes, Jamie Ross 30 (13), Sooraj Pradeep 19 (10), 2 extras<br/>20.5 Jamie Ross: 50 runs in 29 balls, 38 minutes (9x4)<br/>21.5 Harwell International CC Friendly XI: 150 runs in 21.5 overs, 101 minutes, 5 extras<br/>30.1 Harwell International CC Friendly XI: 200 runs in 30.1 overs, 144 minutes, 8 extras
<br/>
",,,NA,NA,NA
6924806,New,Yes,02/07/2025,16676,Division 3 South,128550,League,Limited Overs,Standard,no,02/07/2025,18:00,Donnington CC Ground,13390,Wednesday XI,230068,Donnington CC,7773,Midweek XI,15137,Harwell International CC,3220,,,,,,,,,,,,,230068,Donnington CC - Wednesday XI won the toss and elected to field,15137,20,,1,W,Harwell International CC - Midweek XI - Won,15137,false,false,true,false,,,,Downs League,NA,NA
6910136,New,Yes,05/07/2025,275,Division 6C,126840,League,Limited Overs,Standard,no,05/07/2025,13:00,Clifton Hampden,,1st XI,225824,Clifton Hampden CC,1927,1st XI,284082,Harwell International CC,3220,Rohit Aggarwal,6375025,,,,,,,,,,,284082,Harwell International CC - 1st XI won the toss and elected to bat,284082,45,,1,W,Harwell International CC - 1st XI - Won,284082,false,false,true,false,"<b>Harwell International CC 1st XI Innings</b><br/>
18.5 Harwell International CC 1st XI: 50 runs in 18.5 overs, 80 minutes, 16 extras<br/>30.1 Harwell International CC 1st XI: 100 runs in 30.1 overs, 128 minutes, 18 extras<br/>40.3 Harwell International CC 1st XI: 150 runs in 40.3 overs, 172 minutes, 28 extras<br/>40.6 Toby Gallington: 50 runs in 110 balls, 135 minutes (9x4)
<br/>
<br/>
<b>Clifton Hampden CC 1st XI Innings</b><br/>
9.1 Clifton Hampden CC 1st XI: 50 runs in 9.1 overs, 37 minutes, 7 extras<br/>11.4 Max Schofield: 5 wickets (5.4-1-15-5)<br/>24.3 Clifton Hampden CC 1st XI: 100 runs in 24.3 overs, 102 minutes, 17 extras
<br/>
",,,Cherwell League,NA,NA
6910855,New,Yes,05/07/2025,275,Division 9B,126849,League,Limited Overs,Standard,no,05/07/2025,13:00,Harwell,11535,2nd XI,378560,Harwell International CC,3220,6th XI,378557,Didcot CC,2301,,,,,,,,,,,,,378560,Harwell International CC - 2nd XI won the toss and elected to field,378557,40,,1,W,Harwell International CC - 2nd XI - Won,378560,false,false,true,false,"<b>Didcot CC 6th XI Innings</b><br/>
15.4 Didcot CC 6th XI: 50 runs in 15.4 overs, 13 minutes, 10 extras<br/>17.5 3rd Wicket: 50 runs in 99 balls, 13 minutes, James Casson 15 (53), Peter Sykes 26 (46), 11 extras<br/>23.3 Didcot CC 6th XI: 100 runs in 23.2 overs, 21 minutes, 18 extras<br/>24.2 3rd Wicket: 100 runs in 139 balls, 20 minutes, James Casson 37 (76), Peter Sykes 46 (63), 17 extras<br/>25.6 Peter Sykes: 50 runs in 66 balls, 20 minutes (8x4)<br/>32.3 Didcot CC 6th XI: 150 runs in 32.3 overs, 34 minutes, 25 extras
<br/>
<br/>
<b>Harwell International CC 2nd XI Innings</b><br/>
8.5 Harwell International CC 2nd XI: 50 runs in 8.4 overs, 5 minutes, 8 extras<br/>18.1 Harwell International CC 2nd XI: 100 runs in 18.1 overs, 16 minutes, 11 extras<br/>18.4 Paul Eccleston: 50 runs in 46 balls, 12 minutes (11x4)<br/>27.4 Harwell International CC 2nd XI: 150 runs in 27.2 overs, 24 minutes, 13 extras<br/>32.2 8th Wicket: 50 runs in 56 balls, 5 minutes, J Southorn 47 (35), Stephen Boag 2 (21), 2 extras<br/>32.4 J Southorn: 50 runs in 39 balls, 6 minutes (12x4)
<br/>
",,,Cherwell League,NA,NA
6924821,New,Yes,09/07/2025,16676,Division 3 South,128550,League,Limited Overs,Standard,no,09/07/2025,18:00,Harwell,11535,Midweek XI,15137,Harwell International CC,3220,Downs 3rd XI,381696,Didcot CC,2301,,,,,,,,,,,,,381696,Didcot CC - Downs 3rd XI won the toss and elected to bat,381696,20,,1,W,Didcot CC - Downs 3rd XI - Won,381696,false,false,true,false,"<b>Didcot CC Downs 3rd XI Innings</b><br/>
6.1 Didcot CC Downs 3rd XI: 50 runs in 6.1 overs, 21 minutes, 2 extras<br/>9.4 3rd Wicket: 50 runs in 29 balls, 19 minutes, U Goel 13 (13), k sharma 30 (16), 7 extras<br/>10.1 Didcot CC Downs 3rd XI: 100 runs in 10.1 overs, 37 minutes, 7 extras<br/>15.3 Didcot CC Downs 3rd XI: 150 runs in 15.3 overs, 62 minutes, 14 extras<br/>17.1 U Goel: 50 runs in 34 balls, 58 minutes (7x4)
<br/>
<br/>
<b>Harwell International CC Midweek XI Innings</b><br/>
11.1 Harwell International CC Midweek XI: 50 runs in 11.1 overs, 41 minutes, 8 extras<br/>16.4 7th Wicket: 50 runs in 31 balls, 19 minutes, Graham Stevens 14 (13), Ethin George 21 (18), 15 extras<br/>16.6 Harwell International CC Midweek XI: 100 runs in 17.0 overs, 60 minutes, 26 extras
<br/>
",,,Downs League,NA,NA
7166716,New,Yes,11/07/2025,,,,Friendly,Limited Overs,Standard,no,11/07/2025,00:00,Harwell,11535,Midweek XI,15137,Harwell International CC,3220,1st XI,84881,Arcadian Casuals CC,9608,,,,,,,,,,,,,84881,Arcadian Casuals CC - 1st XI won the toss and elected to bat,84881,,,1,W,Arcadian Casuals CC - 1st XI - Won,84881,false,false,false,false,"<b>Arcadian Casuals CC 1st XI Innings</b><br/>
9.6 Arcadian Casuals CC 1st XI: 50 runs in 10.0 overs, 36 minutes, 3 extras<br/>13.6 Harry Spurr: 50 runs in 33 balls, 50 minutes (7x4, 1x6)<br/>17.4 Arcadian Casuals CC 1st XI: 100 runs in 17.4 overs, 84 minutes, 7 extras
<br/>
<br/>
<b>Harwell International CC Midweek XI Innings</b><br/>
9.2 Harwell International CC Midweek XI: 50 runs in 9.2 overs, 34 minutes, 3 extras<br/>19.4 Harwell International CC Midweek XI: 100 runs in 19.4 overs, 75 minutes, 7 extras
<br/>
",,,NA,NA,NA
6910143,New,Yes,15/07/2025,275,Division 6C,126840,League,Limited Overs,Standard,no,12/07/2025,13:00,Boundary Park 1: “Slade Oval”,37957,4th XI,107886,Didcot CC,2301,1st XI,284082,Harwell International CC,3220,David Hughes,6374987,,,,,,,,,,,107886,Didcot CC - 4th XI won the toss and elected to bat,107886,45,,1,D,Harwell International CC - 1st XI - Winning Draw,284082,false,false,true,false,,,,Cherwell League,NA,NA
6910861,New,Yes,12/07/2025,275,Division 9B,126849,League,Limited Overs,Standard,no,12/07/2025,13:00,Harwell,11535,2nd XI,378560,Harwell International CC,3220,2nd XI,195890,Marcham CC,4207,,,,,,,,,,,,,378560,Harwell International CC - 2nd XI won the toss and elected to field,195890,40,,1,W,Harwell International CC - 2nd XI - Won,378560,false,false,true,false,"<b>Marcham CC 2nd XI Innings</b><br/>
17.6 Marcham CC 2nd XI: 50 runs in 18.0 overs, 77 minutes, 8 extras<br/>19.5 2nd Wicket: 50 runs in 101 balls, 65 minutes, James Cox 18 (44), J Moore 29 (57), 5 extras<br/>27.3 J Moore: 50 runs in 85 balls, 93 minutes (8x4, 1x6)<br/>33.1 Marcham CC 2nd XI: 100 runs in 33.1 overs, 137 minutes, 10 extras
<br/>
<br/>
<b>Harwell International CC 2nd XI Innings</b><br/>
17.5 Harwell International CC 2nd XI: 50 runs in 17.4 overs, 71 minutes, 20 extras<br/>20.2 3rd Wicket: 50 runs in 86 balls, 54 minutes, Thomas Forrest 12 (41), Joe Braham 17 (45), 21 extras<br/>28.2 Harwell International CC 2nd XI: 100 runs in 28.2 overs, 112 minutes, 26 extras<br/>32.3 Joe Braham: 50 runs in 87 balls, 100 minutes (8x4)
<br/>
",,,Cherwell League,NA,NA
7167524,New,Yes,13/07/2025,,,,Friendly,Limited Overs,Standard,no,13/07/2025,13:30,Boundary Park 1: “Slade Oval”,37957,Friendly XI,219953,Didcot CC,2301,Friendly XI,15138,Harwell International CC,3220,,,,,,,,,,,,,15138,Harwell International CC - Friendly XI won the toss and elected to bat,15138,,,1,W,Didcot CC - Friendly XI - Won,219953,false,false,false,false,"<b>Harwell International CC Friendly XI Innings</b><br/>
15.6 Harwell International CC Friendly XI: 50 runs in 16.0 overs, 67 minutes, 11 extras<br/>23.1 3rd Wicket: 50 runs in 49 balls, 38 minutes, Raunakk Banerjee 22 (24), Graham Stevens 27 (25), 4 extras<br/>23.3 Harwell International CC Friendly XI: 100 runs in 23.3 overs, 102 minutes, 15 extras<br/>26.6 Raunakk Banerjee: 50 runs in 72 balls, 121 minutes (6x4)<br/>31.2 Mark Telkman: 5 wickets (4.2-0-17-5)
<br/>
<br/>
<b>Didcot CC Friendly XI Innings</b><br/>
7.4 Didcot CC Friendly XI: 50 runs in 7.4 overs, 33 minutes, 11 extras<br/>11.3 Mark Telkman: 50 runs in 32 balls, 50 minutes (8x4)<br/>14.2 Didcot CC Friendly XI: 100 runs in 14.2 overs, 74 minutes, 14 extras
<br/>
",,,NA,NA,NA
6910865,New,Yes,24/07/2025,275,Division 9B,126849,League,Limited Overs,Standard,no,19/07/2025,13:00,West Ilsley CC,5252,2nd XI,378562,West Ilsley CC,9181,2nd XI,378560,Harwell International CC,3220,,,,,,,,,,,,,378562,West Ilsley CC - 2nd XI won the toss and elected to field,378560,40,,1,A,Abandoned,,true,false,true,false,"<b>Harwell International CC 2nd XI Innings</b><br/>
10.2 1st Wicket: 50 runs in 64 balls, 44 minutes, Thomas Forrest 14 (39), James Wilson 16 (25), 21 extras<br/>10.2 Harwell International CC 2nd XI: 50 runs in 10.2 overs, 44 minutes, 21 extras<br/>21.4 Harwell International CC 2nd XI: 100 runs in 21.3 overs, 85 minutes, 35 extras
<br/>
",,,Cherwell League,NA,NA
6910148,New,Yes,26/07/2025,275,Division 6C,126840,League,Limited Overs,Standard,no,19/07/2025,13:00,Harwell,11535,1st XI,284082,Harwell International CC,3220,1st XI,68775,Frieth CC,8317,,,,,,,,,,,,,284082,Harwell International CC - 1st XI won the toss and elected to field,68775,45,,1,A,Abandoned,,false,true,true,false,"<b>Frieth CC 1st XI Innings</b><br/>
12.5 Frieth CC 1st XI: 50 runs in 12.5 overs, 194 minutes, 6 extras
<br/>
",,,Cherwell League,NA,NA
7170082,New,Yes,20/07/2025,275,Steve Dixon Memorial Cup,67395,Cup,Limited Overs,Standard,no,20/07/2025,14:00,Harwell,11535,1st XI,284082,Harwell International CC,3220,1st XI,161618,Silverstone CC,10923,,,,,,,,,,,,,284082,Harwell International CC - 1st XI won the toss and elected to field,161618,,,1,W,Silverstone CC - 1st XI - Won,161618,false,false,false,false,"<b>Silverstone CC 1st XI Innings</b><br/>
13.3 1st Wicket: 50 runs in 81 balls, 62 minutes, Joe Lindsay 21 (44), Henry Smith 25 (37), 4 extras<br/>13.3 Silverstone CC 1st XI: 50 runs in 13.3 overs, 62 minutes, 4 extras<br/>24.7 Silverstone CC 1st XI: 100 runs in 25.0 overs, 112 minutes, 9 extras
<br/>
<br/>
<b>Harwell International CC 1st XI Innings</b><br/>
14.8 Harwell International CC 1st XI: 50 runs in 14.4 overs, 62 minutes, 12 extras<br/>23.1 Harwell International CC 1st XI: 100 runs in 23.0 overs, 101 minutes, 32 extras<br/>27.5 7th Wicket: 50 runs in 61 balls, 43 minutes, Joe Braham 22 (34), Ethin George 11 (27), 17 extras
<br/>
",,,Cherwell League,NA,NA
6881828,New,Yes,22/07/2025,,,,Friendly,Limited Overs,Standard,no,22/07/2025,02:00,Harwell,11535,Midweek XI,15137,Harwell International CC,3220,Thames Tour XI,169,Old Merchant Taylors CC,168,,,,,,,,,,,,,15137,Harwell International CC - Midweek XI won the toss and elected to bat,15137,,,1,W,Harwell International CC - Midweek XI - Won,15137,false,false,false,false,"<b>Harwell International CC Midweek XI Innings</b><br/>
7.2 Harwell International CC Midweek XI: 50 runs in 7.2 overs, 31 minutes, 3 extras<br/>14.7 Harwell International CC Midweek XI: 100 runs in 15.0 overs, 56 minutes, 5 extras<br/>23.5 Harwell International CC Midweek XI: 150 runs in 23.5 overs, 93 minutes, 5 extras<br/>28.4 Harwell International CC Midweek XI: 200 runs in 28.4 overs, 114 minutes, 10 extras
<br/>
<br/>
<b>Old Merchant Taylors CC Thames Tour XI Innings</b><br/>
11.1 1st Wicket: 50 runs in 68 balls, 35 minutes, Shripal Shah 28 (36), Guy Edwards 17 (32), 6 extras<br/>11.1 Old Merchant Taylors CC Thames Tour XI: 50 runs in 11.1 overs, 35 minutes, 6 extras<br/>21.3 Old Merchant Taylors CC Thames Tour XI: 100 runs in 21.3 overs, 75 minutes, 13 extras
<br/>
",,,NA,NA,NA
7162518,New,Yes,23/07/2025,,,,Friendly,Limited Overs,Standard,no,23/07/2025,00:00,Harwell,11535,Midweek XI,15137,Harwell International CC,3220,Friendly XI,204393,Far from the MCC,14355,,,,,,,,,,,,,15137,Harwell International CC - Midweek XI won the toss and elected to bat,15137,,,1,W,Harwell International CC - Midweek XI - Won,15137,false,false,false,false,"<b>Harwell International CC Midweek XI Innings</b><br/>
8.1 Harwell International CC Midweek XI: 50 runs in 8.1 overs, 27 minutes, 4 extras<br/>9.3 3rd Wicket: 50 runs in 39 balls, 22 minutes, Raunakk Banerjee 15 (14), Sooraj Pradeep 32 (25), 4 extras<br/>13.3 Harwell International CC Midweek XI: 100 runs in 13.3 overs, 46 minutes, 7 extras<br/>18.2 Harwell International CC Midweek XI: 150 runs in 18.2 overs, 64 minutes, 32 extras
<br/>
<br/>
<b>Far from the MCC Friendly XI Innings</b><br/>
9.3 Far from the MCC Friendly XI: 50 runs in 9.3 overs, 35 minutes, 12 extras<br/>16.4 Far from the MCC Friendly XI: 100 runs in 16.4 overs, 61 minutes, 20 extras<br/>19.3 7th Wicket: 50 runs in 41 balls, 23 minutes, J Harris 14 (15), M Rundel 22 (26), 15 extras
<br/>
",,,NA,NA,NA
6910150,New,Yes,31/07/2025,275,Division 6C,126840,League,Limited Overs,Standard,no,26/07/2025,13:00,Add New Ground,,1st XI,259398,Golden Sparrows CC,21345,1st XI,284082,Harwell International CC,3220,,,Paul Taylor,6362266,,,,,,,,,284082,Harwell International CC - 1st XI won the toss and elected to bat,284082,45,,1,W,Harwell International CC - 1st XI - Won,284082,false,false,true,false,,,,Cherwell League,NA,NA
6910871,New,Yes,26/07/2025,275,Division 9B,126849,League,Limited Overs,Standard,no,26/07/2025,13:00,Harwell,11535,2nd XI,378560,Harwell International CC,3220,2nd XI,378559,Golden Sparrows CC,21345,,,,,,,,,,,,,378560,Harwell International CC - 2nd XI won the toss and elected to field,378559,40,,1,D,Golden Sparrows CC - 2nd XI - Winning Draw,378559,false,false,true,false,"<b>Golden Sparrows CC 2nd XI Innings</b><br/>
11.4 Golden Sparrows CC 2nd XI: 50 runs in 11.4 overs, 51 minutes, 17 extras<br/>16.3 2nd Wicket: 50 runs in 51 balls, 38 minutes, P Bonthala 15 (24), A Chaudhari 29 (27), 6 extras<br/>20.3 Golden Sparrows CC 2nd XI: 100 runs in 20.2 overs, 94 minutes, 28 extras<br/>28.1 P Bonthala: 50 runs in 82 balls, 127 minutes (3x4)<br/>30.3 Golden Sparrows CC 2nd XI: 150 runs in 30.3 overs, 138 minutes, 38 extras<br/>39.1 Golden Sparrows CC 2nd XI: 200 runs in 39.1 overs, 175 minutes, 51 extras
<br/>
<br/>
<b>Harwell International CC 2nd XI Innings</b><br/>
8.3 1st Wicket: 50 runs in 51 balls, 29 minutes, James Wilson 19 (28), Joe Braham 26 (23), 5 extras<br/>8.3 Harwell International CC 2nd XI: 50 runs in 8.3 overs, 29 minutes, 5 extras<br/>12.2 Joe Braham: 50 runs in 36 balls, 45 minutes (10x4)<br/>15.2 Harwell International CC 2nd XI: 100 runs in 15.1 overs, 57 minutes, 8 extras<br/>21.4 2nd Wicket: 50 runs in 63 balls, 42 minutes, Joe Braham 22 (27), Yaqoob Syed 22 (36), 6 extras<br/>25.1 Harwell International CC 2nd XI: 150 runs in 25.1 overs, 101 minutes, 20 extras
<br/>
",,,Cherwell League,NA,NA
7174356,New,Yes,18/09/2025,,,,Friendly,Limited Overs,Standard,no,27/07/2025,00:00,Greys Green,33586,1st XI,74943,Greys Green CC,9292,Friendly XI,15138,Harwell International CC,3220,,,,,,,,,,,,,15138,Harwell International CC - Friendly XI won the toss and elected to bat,15138,,,1,W,Greys Green CC - 1st XI - Won,74943,false,false,false,false,"<b>Harwell International CC Friendly XI Innings</b><br/>
13.3 1st Wicket: 50 runs in 81 balls, 48 minutes, Dan Strangward 12 (44), Raunakk Banerjee 29 (37), 10 extras<br/>13.3 Harwell International CC Friendly XI: 50 runs in 13.3 overs, 48 minutes, 10 extras<br/>25.6 Harwell International CC Friendly XI: 100 runs in 26.0 overs, 96 minutes, 15 extras<br/>34.3 Harwell International CC Friendly XI: 150 runs in 34.2 overs, 127 minutes, 24 extras<br/>39.4 4th Wicket: 50 runs in 45 balls, 27 minutes, Josh King 25 (24), Chamal Perera 16 (21), 9 extras
<br/>
<br/>
<b>Greys Green CC 1st XI Innings</b><br/>
8.4 1st Wicket: 50 runs in 52 balls, 29 minutes, K Lala 41 (30), Barkat Ahmed 9 (22), 2 extras<br/>8.4 Greys Green CC 1st XI: 50 runs in 8.4 overs, 29 minutes, 2 extras<br/>11.4 K Lala: 50 runs in 38 balls, 41 minutes (11x4)<br/>15.5 Greys Green CC 1st XI: 100 runs in 15.5 overs, 57 minutes, 4 extras<br/>21.1 K Lala: 100 runs in 77 balls, 85 minutes (19x4)<br/>21.6 Greys Green CC 1st XI: 150 runs in 22.0 overs, 89 minutes, 9 extras<br/>22.6 3rd Wicket: 50 runs in 35 balls, 25 minutes, K Lala 24 (21), Gurvinder Singh 21 (14), 6 extras
<br/>
",,,NA,NA,NA
7197722,New,Yes,18/09/2025,,,,Friendly,Limited Overs,Standard,no,27/07/2025,13:30,Greys Green,33586,1st XI,74943,Greys Green CC,9292,Friendly XI,15138,Harwell International CC,3220,,,,,,,,,,,,,15138,Harwell International CC - Friendly XI won the toss and elected to bat,15138,,,1,W,Greys Green CC - 1st XI - Won,74943,false,false,false,false,,,,NA,NA,NA
7175936,New,Yes,04/08/2025,,,,Friendly,Limited Overs,Standard,no,30/07/2025,18:00,Harwell,11535,Midweek XI,15137,Harwell International CC,3220,1st XI,234429,Evotec CC,18257,,,,,,,,,,,,,15137,Harwell International CC - Midweek XI won the toss and elected to bat,15137,,,1,W,Harwell International CC - Midweek XI - Won,15137,false,false,false,false,"<b>Harwell International CC Midweek XI Innings</b><br/>
5.2 Harwell International CC Midweek XI: 50 runs in 5.2 overs, 18 minutes, 16 extras<br/>8.4 2nd Wicket: 50 runs in 32 balls, 18 minutes, Max Schofield 19 (16), Sooraj Pradeep 23 (16), 8 extras<br/>12.1 Harwell International CC Midweek XI: 100 runs in 12.1 overs, 40 minutes, 21 extras<br/>17.3 Harwell International CC Midweek XI: 150 runs in 17.3 overs, 59 minutes, 26 extras
<br/>
<br/>
<b>Evotec CC 1st XI Innings</b><br/>
6.6 1st Wicket: 50 runs in 37 balls, 24 minutes, Praful Chovatia 16 (16), M Kennedy 39 (37), 12 extras<br/>6.6 Evotec CC 1st XI: 50 runs in 7.0 overs, 24 minutes, 12 extras<br/>12.1 Evotec CC 1st XI: 100 runs in 12.1 overs, 45 minutes, 24 extras<br/>13.4 James Grosvenor: 50 runs in 37 balls, 0 minutes (5x4)<br/>18.4 Evotec CC 1st XI: 150 runs in 18.4 overs, 1624 minutes, 37 extras
<br/>
",,,NA,NA,NA
6910879,New,Yes,02/08/2025,275,Division 9B,126849,League,Limited Overs,Standard,no,02/08/2025,13:00,Harwell,11535,2nd XI,378560,Harwell International CC,3220,4th XI,93320,Abingdon Vale CC,599,,,,,,,,,,,,,93320,Abingdon Vale CC - 4th XI won the toss and elected to field,378560,40,,1,W,Abingdon Vale CC - 4th XI - Won,93320,false,false,true,false,"<b>Harwell International CC 2nd XI Innings</b><br/>
11.4 Harwell International CC 2nd XI: 50 runs in 11.4 overs, 46 minutes, 5 extras<br/>24.6 Harwell International CC 2nd XI: 100 runs in 24.5 overs, 93 minutes, 16 extras<br/>28.6 Thomas Forrest: 50 runs in 95 balls, 104 minutes (6x4)<br/>36.6 Harwell International CC 2nd XI: 150 runs in 37.0 overs, 136 minutes, 17 extras<br/>38.4 4th Wicket: 50 runs in 55 balls, 34 minutes, Thomas Forrest 27 (34), Yaqoob Syed 21 (21), 2 extras
<br/>
<br/>
<b>Abingdon Vale CC 4th XI Innings</b><br/>
15.2 1st Wicket: 50 runs in 92 balls, 66 minutes, Oliver Hawkins 26 (33), Ben Hawkins 18 (59), 6 extras<br/>15.2 Abingdon Vale CC 4th XI: 50 runs in 15.2 overs, 66 minutes, 6 extras<br/>23.2 1st Wicket: 100 runs in 140 balls, 94 minutes, Oliver Hawkins 48 (53), Ben Hawkins 45 (87), 8 extras<br/>23.2 Abingdon Vale CC 4th XI: 100 runs in 23.2 overs, 94 minutes, 8 extras<br/>24.6 Oliver Hawkins: 50 runs in 57 balls, 99 minutes (6x4, 1x6)<br/>24.7 Ben Hawkins: 50 runs in 93 balls, 99 minutes (8x4)<br/>32.1 Abingdon Vale CC 4th XI: 150 runs in 32.1 overs, 136 minutes, 15 extras
<br/>
",,,Cherwell League,NA,NA
